Store,Dept,IsHoliday,Size,Type,Weekly_Sales,Date
19,42,True,50247,C,13135.056304781689,2017-08-20
11,23,False,110582,A,2843.381525103066,2011-07-04
5,66,True,150889,C,18560.633869154513,2015-04-04
35,82,True,25725,C,41980.107466107256,2016-07-16
8,43,True,79046,B,4591.838222540584,2017-11-06
3,84,True,43908,B,5435.020991947929,2013-07-07
45,55,False,23712,C,35971.075381750554,2022-06-15
33,96,False,100733,B,20007.73013502261,2022-03-31
43,38,True,37885,A,36780.18011429005,2023-05-21
14,23,False,196168,A,46964.62744093526,2015-04-09
12,77,True,188144,A,31128.19287082819,2020-07-13
30,14,False,18905,C,10399.623303440867,2017-12-08
10,97,True,59622,B,6728.990907159393,2022-11-13
45,95,False,61114,C,46335.63913817564,2021-11-21
16,42,False,88120,C,48085.41536078489,2015-10-17
12,9,True,111470,B,26928.89044317536,2014-06-09
43,54,False,88763,B,37907.871426201404,2018-03-06
35,20,False,74848,B,9675.152537979671,2022-09-16
7,41,False,126448,B,46359.14462364528,2021-12-22
25,51,False,113774,A,43402.812473816244,2014-02-26
39,56,True,111467,B,34590.60512391409,2022-01-21
7,30,False,198067,A,9514.192619127167,2022-11-05
42,97,False,23599,C,18792.427053935786,2020-03-16
34,39,False,62825,B,6848.219258265614,2012-08-05
41,19,True,78321,C,48665.44971907482,2015-10-15
42,42,False,114835,B,1428.4063471526877,2022-07-28
16,56,True,147967,C,44003.52121946998,2016-02-01
45,86,True,116362,A,29924.963153381395,2017-07-20
36,86,True,30726,C,13727.542483038053,2015-02-08
13,18,False,147213,B,31185.310456754138,2017-01-30
30,21,False,160111,B,49434.86592027807,2016-12-10
43,35,False,105104,C,40856.646327274415,2019-01-26
45,18,True,99195,B,43332.778601194055,2022-06-20
35,27,False,56387,B,28636.165668995756,2014-05-13
15,71,False,84017,C,2453.9133070592097,2011-04-16
20,86,False,124175,B,34294.79024369122,2015-03-24
13,24,False,146909,A,16115.295433296018,2022-05-31
34,43,True,76476,B,15688.659271837329,2012-12-20
40,44,False,43647,B,47164.34807948867,2021-07-25
17,24,False,47727,A,2721.7107876875643,2014-07-04
6,80,True,191041,B,3740.4838740000646,2010-05-22
10,32,False,60178,A,31866.88107184771,2016-12-20
37,72,False,176085,B,6346.374255227018,2021-04-17
21,75,True,147016,C,44757.405824344496,2022-05-28
17,45,False,165023,C,22762.61931943591,2022-07-06
8,27,True,96310,B,33074.70219931609,2010-09-23
42,19,False,186195,B,19982.602212650898,2019-01-08
33,53,True,39542,B,48944.93022620068,2016-01-15
38,1,True,199349,B,38490.87263233754,2023-04-09
35,10,True,112843,A,43591.43928519298,2015-09-24
18,60,True,40200,B,1913.4604654978762,2012-09-18
22,94,True,105144,C,3050.819596973935,2016-03-11
42,6,False,114427,C,2198.016265706532,2016-12-12
15,97,True,137189,B,46916.7881545385,2012-04-17
32,81,True,27556,A,22688.506423838306,2022-10-25
41,25,False,138283,C,26186.174957162155,2021-11-06
13,96,True,176966,C,26578.08952259854,2013-03-14
7,95,False,50623,C,30408.630233802756,2010-01-23
4,44,False,80807,A,20974.750962779213,2010-09-17
20,62,True,71656,C,48426.51653076246,2013-09-04
5,43,True,36292,C,12148.579772897674,2020-07-03
41,32,True,141112,C,39078.90489272209,2019-02-10
1,13,False,82357,A,18205.922077332096,2023-12-10
30,46,False,180134,C,14759.742893964722,2022-12-26
1,92,True,67411,B,43389.226460299746,2014-10-03
41,46,False,142620,B,19335.8476487891,2018-08-03
16,84,False,145172,C,43980.91251531985,2021-04-14
13,27,False,34513,C,2243.73755074595,2018-05-29
40,71,False,64313,A,13791.17430364537,2011-10-11
11,49,False,44547,C,43025.68815257367,2018-09-20
18,9,True,12122,C,39060.401788130934,2010-12-11
3,54,False,159853,B,15159.042083181277,2014-12-11
5,27,True,32971,B,2104.8598720668847,2013-03-15
29,74,True,154351,C,14060.511763072416,2020-03-31
3,59,False,180697,C,6743.587385985281,2019-01-31
18,12,False,143870,A,27771.7048969582,2012-06-16
8,36,False,167061,C,4121.145703753918,2011-11-21
6,76,True,110536,C,9218.71369622959,2017-06-24
3,96,True,186982,A,5579.834482097813,2017-10-18
44,11,False,133170,A,36002.98688112856,2014-02-13
34,56,True,43831,B,25648.075414425708,2013-08-04
44,48,False,100196,C,21969.57431217087,2020-05-02
41,16,False,87255,C,39162.49352053908,2018-02-09
2,98,True,163385,C,30818.67702811647,2018-05-27
24,11,True,121562,B,16140.069150653162,2015-03-01
18,46,True,197601,A,44450.46222075961,2014-05-04
14,92,True,128792,A,33600.01495006771,2010-12-04
3,95,True,39846,C,23238.317868330752,2010-07-16
26,2,True,157138,C,28470.83265354525,2021-02-21
21,95,False,82864,A,17644.647697983928,2018-02-15
43,50,True,163614,A,25009.646763422723,2013-12-11
34,42,True,146296,C,38117.064306658045,2010-05-27
29,7,False,68574,B,43126.67995680734,2011-01-24
34,60,False,188486,B,16108.643734646153,2023-03-05
45,82,True,167146,B,21580.51321723155,2016-01-07
1,17,False,74320,A,38195.04678393979,2017-04-14
14,38,True,74083,C,29131.66016586501,2015-05-24
42,57,True,105097,B,5995.2556982127235,2013-09-09
40,21,True,183636,B,43253.643513898605,2018-12-09
13,35,True,87462,C,24944.182913830966,2021-01-29
44,18,True,13936,A,35050.666170067525,2016-06-05
45,14,True,139592,A,13622.790864333461,2023-12-12
31,17,False,182002,B,11803.900980282926,2018-06-06
15,5,True,83918,C,38053.498964143335,2011-08-09
11,95,False,52574,C,40711.46770157261,2019-04-18
30,44,False,60478,A,4219.309689369107,2022-09-07
37,61,True,152713,C,21735.714724517635,2018-04-14
25,48,False,125222,B,44198.54299964061,2011-12-16
1,53,True,107743,B,7803.830916583622,2012-11-14
44,54,True,198248,C,10341.600750577501,2019-07-31
27,69,True,115851,A,17202.513524710317,2014-11-28
41,34,True,102923,C,33063.13166769054,2022-04-24
33,86,True,47638,C,49378.482362102644,2016-11-19
37,77,True,88193,B,33715.84963285351,2023-12-06
44,24,False,66074,B,36395.05726664646,2018-11-14
3,11,False,69214,A,23796.808920280047,2020-05-14
27,68,True,116878,A,35041.74658347883,2020-09-11
38,95,False,33692,A,48585.80946475876,2015-06-08
21,38,False,168910,A,28193.78800477781,2013-11-03
13,99,False,34510,B,33087.47459652778,2023-08-21
16,64,False,36397,C,31100.304838091204,2011-10-10
5,68,False,96448,A,17823.11331771814,2017-05-23
31,93,False,110134,B,24806.63047616206,2015-09-26
6,62,True,133594,C,43984.589957700504,2017-01-17
12,68,True,111381,B,8819.581159505175,2015-12-25
45,86,True,196435,B,14037.287781596315,2017-11-18
9,28,False,99778,A,45048.70485409387,2013-12-22
14,45,True,31674,B,39091.16297958402,2021-11-06
20,30,False,36377,A,42504.69542030956,2018-10-04
6,18,True,174077,A,13553.75641648998,2019-11-26
15,16,True,149011,A,33700.819835410264,2021-02-04
44,61,True,140380,A,31518.2993377294,2015-07-21
8,21,True,60601,C,42495.01307611667,2020-01-03
2,48,True,153582,A,49670.913625515015,2023-11-27
44,38,False,66641,C,19337.76597962402,2015-07-26
11,90,True,174416,A,41541.52787228372,2014-02-28
33,32,False,100953,B,35981.24276755802,2010-11-03
44,41,True,76292,B,48538.84826703712,2013-03-28
10,47,True,143419,A,6605.722546380037,2012-12-04
6,84,False,146602,A,37504.535422207235,2016-07-24
6,27,True,43139,C,40276.253542299695,2011-10-02
8,50,True,152780,C,49837.66278313235,2021-04-17
17,31,False,59103,A,9840.123654672505,2012-02-24
44,83,False,32414,C,30483.625883803896,2021-03-18
2,93,True,193778,C,28460.010877194076,2016-01-09
17,92,True,88032,A,41554.43320811201,2022-08-17
4,87,False,190066,C,18081.995220850855,2015-10-07
2,59,False,99788,A,9433.763808349535,2020-07-31
21,55,False,63631,A,43542.50733085577,2013-03-21
45,52,True,115101,A,28128.54625299698,2020-06-19
18,13,True,186773,C,13948.594519684711,2021-10-16
43,1,True,167169,C,48477.76215196955,2013-11-01
3,90,True,97827,C,43440.692938381944,2023-02-07
33,11,True,38660,B,12530.100489941151,2018-07-11
14,68,True,149086,B,18525.798870307397,2010-12-19
28,54,False,165291,B,35909.94110279325,2013-05-08
33,13,True,54199,A,13108.951116832692,2013-11-18
42,69,True,39681,C,17854.93455385665,2018-04-01
7,54,True,74662,C,22331.78130890241,2011-01-25
42,60,False,24271,B,48557.67958001574,2017-02-02
6,14,True,151584,B,49397.53113357256,2023-12-03
28,18,False,40457,A,36714.2072594162,2011-07-05
26,7,True,82934,A,35598.11105020593,2023-07-25
23,21,False,24829,C,3548.058534224721,2015-11-16
7,81,True,95513,C,1705.4175866126416,2021-10-19
38,19,False,189044,B,45065.16876214105,2012-02-26
21,69,False,71005,B,27413.087313545155,2023-10-07
9,44,True,45147,A,29680.236207738868,2023-06-19
25,63,True,177740,C,10585.179000649112,2023-11-13
20,39,True,74413,A,29942.164544640123,2017-05-13
33,28,True,198950,A,5372.152450891245,2021-04-11
2,18,False,84540,B,4422.034630163131,2022-03-07
36,91,False,58765,B,8050.073499263468,2013-10-27
11,53,False,92679,C,10546.230642612125,2020-10-14
33,6,False,106504,A,33445.50826760948,2011-09-18
20,89,True,147245,C,41898.5560518589,2021-10-03
2,63,False,21561,A,25675.42292498022,2021-12-28
35,63,True,151343,A,9794.1648472477,2015-10-24
5,3,False,193299,A,20136.623280104257,2010-08-18
25,80,True,56670,C,34496.3714449417,2018-09-02
34,48,False,147434,C,14366.933703616296,2010-10-07
43,32,False,90138,C,3635.3697020432837,2011-03-07
31,99,False,52948,C,13094.517398695742,2015-12-09
27,35,False,23341,A,14634.185650443598,2012-10-21
15,28,False,13097,B,9091.051074027899,2020-09-01
28,62,True,68831,A,21954.231531036246,2020-11-05
44,71,True,114989,A,35889.29620528836,2012-09-07
37,19,True,137942,A,9752.440333866487,2014-08-07
13,67,True,179578,C,9063.785558812648,2015-04-14
11,81,False,104634,A,38531.920733709456,2019-12-17
6,93,True,104218,B,12536.818327283441,2011-10-18
41,19,True,151515,C,17529.553418863426,2016-01-27
34,46,True,82321,C,11239.104656981102,2018-06-09
38,82,False,21631,C,11871.08387721346,2017-12-17
4,77,False,49000,A,39249.995584359385,2013-01-28
45,86,False,64991,A,2357.732254931875,2023-09-06
28,21,False,31856,B,41030.25965493988,2013-06-12
35,11,False,101053,B,48119.50267932897,2016-01-07
3,80,False,142094,A,22079.996706045727,2013-02-20
38,62,True,82123,C,29709.640210504764,2023-08-04
35,55,True,31940,A,21331.631500901545,2010-07-20
12,1,True,108941,A,15933.358544500717,2019-08-02
8,70,False,12927,A,19546.49200879111,2023-03-15
43,85,True,137915,B,19783.135788928434,2019-04-30
35,17,False,87563,A,10265.927028613924,2017-02-15
18,26,False,194504,A,31813.518234891326,2014-11-18
29,28,False,196498,A,30674.479936958323,2023-05-10
14,67,True,121449,B,16278.37443748203,2020-05-08
17,39,False,52776,B,34352.08168180288,2022-12-25
40,9,False,102686,A,35860.9465394403,2015-04-04
33,82,True,117065,B,32759.15694987374,2017-12-23
32,98,False,88485,A,40307.93144514704,2018-04-16
10,62,True,28590,A,4838.262338849452,2013-12-04
13,17,True,115224,B,35588.05472919377,2023-01-09
9,45,False,34140,C,39975.00225128929,2015-11-30
33,5,True,152517,B,48223.72059931829,2011-09-16
18,55,False,78992,B,47409.37341030451,2018-11-01
23,22,True,67191,B,36141.59600908173,2012-07-02
2,8,True,71057,B,8432.683333392493,2010-09-14
6,18,False,161884,C,14046.854902128578,2011-09-26
17,56,False,140938,B,6808.632465091769,2023-01-30
8,21,True,114024,C,11523.707442919198,2019-01-29
36,61,True,36865,B,36026.15593209617,2019-01-26
42,6,False,123480,B,31798.991461621645,2016-09-23
27,61,False,81213,C,14570.573515850008,2016-05-03
19,94,True,25657,A,8928.927602500236,2021-07-01
7,73,True,135938,C,34620.29448019656,2019-03-01
20,62,False,199625,C,14634.376635734452,2022-09-04
38,21,True,65627,B,24616.660026439124,2022-12-06
11,90,False,66094,A,24400.653233442656,2022-07-01
34,94,True,13888,A,2890.8198720414875,2013-02-02
26,13,True,199445,B,1879.1098976720657,2013-08-16
43,5,False,196608,A,43995.75933969028,2015-07-14
31,33,False,199345,C,10795.438726012811,2016-09-07
7,26,True,62533,B,20916.43871020106,2014-12-07
23,39,False,188234,C,28249.811741342586,2016-11-23
34,39,True,52141,B,29498.069024536217,2016-04-09
5,61,True,72288,B,13940.492167789964,2013-08-17
33,54,False,19635,B,34199.811905125105,2017-11-08
27,23,True,126298,C,25821.867122136704,2023-02-28
6,28,False,82047,C,31420.711895427004,2016-05-21
29,65,True,196297,C,21881.003911417207,2018-03-07
3,91,True,19132,C,21972.68595811153,2019-09-20
2,38,True,133548,C,7066.114073211329,2020-01-15
5,88,False,45331,B,30039.415715394403,2015-03-04
7,52,False,71248,B,38096.195302839864,2021-12-15
9,54,True,81493,C,47103.1594098343,2013-04-06
4,66,True,46117,B,31727.902970446314,2010-08-23
34,39,True,76572,C,7508.326955033053,2014-02-17
44,18,False,90904,C,45706.99911269064,2021-03-04
21,44,True,52082,B,21455.35312309544,2014-05-25
23,53,False,122993,C,22815.504741456018,2022-07-16
28,57,False,121706,B,9580.29697881094,2019-12-16
24,34,True,180990,B,18214.836120027674,2013-07-18
11,53,True,191628,B,45844.71470059678,2019-10-26
13,3,True,129418,C,42765.465073146996,2011-04-22
33,57,True,108606,B,48946.04717981012,2021-01-07
36,79,False,44909,A,34532.86251283398,2012-12-09
29,91,True,67457,B,3599.1080475337826,2019-05-14
31,23,False,41387,A,3768.236900725872,2016-04-15
45,61,True,157955,B,15251.767339975075,2010-08-29
12,20,False,20509,A,28020.43054129449,2023-03-25
19,7,True,175725,C,28313.230124533347,2018-04-02
33,98,True,95701,B,21230.180582256242,2021-06-27
35,42,True,116351,A,13416.650694610547,2016-03-29
24,63,False,105105,A,48910.99572156539,2016-07-17
19,79,True,112950,A,48052.29768308115,2010-05-17
18,28,False,14115,B,13588.05865993684,2022-12-07
25,54,False,67100,B,10097.679477615713,2020-11-21
29,32,True,146611,A,8632.664446356992,2018-08-07
44,32,False,141576,B,38571.01531378308,2023-12-15
12,90,True,38669,A,28023.57775834931,2017-05-24
39,95,True,120230,A,23592.948905772526,2010-08-09
14,2,False,45730,C,30710.345558338435,2012-11-14
7,65,True,48254,C,22329.53650140446,2023-05-15
14,54,False,106651,A,19076.352515533916,2011-08-16
5,14,True,62812,C,30268.630629151517,2022-08-31
22,30,False,160830,A,7152.530140463192,2023-04-12
33,62,True,14799,B,2361.781372411869,2018-12-06
8,55,False,88845,C,3635.713197320594,2021-03-21
24,11,True,107544,C,9075.262589293623,2017-04-05
43,69,True,167944,C,27807.983594449834,2017-03-10
40,29,False,124970,B,1295.7033755608854,2014-11-04
38,6,False,101442,B,11847.077201868027,2017-04-27
3,46,False,46040,A,5144.203394381269,2019-05-20
33,65,True,70080,A,13250.281220301411,2010-12-19
35,55,True,34862,A,10436.609114084167,2021-01-28
39,62,False,178343,A,4557.794971448462,2023-12-07
10,53,False,12185,B,14825.66380445282,2021-12-17
17,44,True,36767,C,46295.77781907418,2021-02-21
34,95,True,130409,B,1558.771394951237,2016-06-26
19,37,True,185515,C,7594.273872314192,2021-12-27
20,46,False,147723,B,26182.54070735827,2012-10-17
38,89,True,113411,B,32574.721381465886,2015-11-09
31,90,True,92910,C,33870.304937375346,2021-03-13
29,14,False,81789,C,37465.35031803388,2012-06-26
39,92,False,90656,C,22406.355239413362,2016-07-16
16,4,True,132823,C,42532.03690906128,2017-12-15
8,96,False,89819,A,46173.11693576702,2020-05-13
30,55,False,173629,C,20157.95501347886,2021-08-20
25,30,True,162238,C,8221.749010470408,2011-08-11
12,11,True,148429,B,39958.785363272225,2010-06-07
30,50,True,199750,B,36818.83815453376,2020-08-07
17,65,True,93257,C,10104.878696897187,2012-06-20
40,35,False,82832,B,36155.94067304716,2015-03-07
29,57,False,44853,B,1745.4232353230561,2019-09-29
45,18,False,172110,B,4051.5154561365866,2018-01-17
40,89,False,114166,B,16971.875439404248,2019-10-29
19,9,False,159521,A,36249.925917357476,2017-08-31
4,81,True,143497,B,39648.63671534089,2012-01-25
21,24,False,79050,A,3564.4436907769286,2014-01-11
36,73,False,73434,B,21225.884284848205,2013-07-13
19,86,True,107327,A,18171.06439609961,2017-11-24
10,74,True,13296,C,21947.812844861906,2012-07-12
37,24,False,28955,B,14561.77227928654,2015-07-02
16,86,True,34167,B,26719.84505789601,2014-03-16
31,46,True,71898,A,26447.070477334328,2012-01-26
36,2,False,24258,A,31336.97167331446,2015-09-15
7,3,True,151398,B,24017.02598373203,2023-09-23
12,62,True,167277,A,18901.171074090504,2015-03-11
37,33,False,188173,C,20116.764079515196,2010-12-01
12,70,True,173626,C,11171.189255784919,2023-12-24
5,1,True,166002,B,26493.466175311896,2013-10-17
17,98,True,186819,A,33254.79040294813,2010-02-01
28,79,False,182317,A,6095.937566332234,2019-03-12
14,15,True,166949,A,31043.12348703577,2020-11-20
25,41,False,169672,C,17854.980291621603,2019-11-03
35,23,True,173520,C,42226.06430622392,2011-06-02
12,59,True,181484,A,41340.384648454405,2018-11-28
22,90,True,134907,A,12577.331582739313,2017-08-13
41,98,True,159883,B,15927.544965345225,2011-04-29
14,52,True,27886,A,9672.674515914176,2017-02-21
36,47,True,85309,A,35015.34387995773,2017-07-17
20,64,True,188447,C,33358.19638271553,2012-07-30
45,21,False,156114,A,49993.383163682054,2014-12-31
43,68,False,62564,C,41510.00253950243,2021-11-12
15,61,False,77902,C,3108.8174482921713,2014-01-01
1,72,False,123317,A,36269.70927634344,2016-06-16
27,80,False,47491,C,42625.02238515695,2013-05-30
34,67,True,169919,C,45810.69316477584,2017-03-26
43,10,True,148238,A,20200.809909253832,2014-09-07
20,17,True,174617,C,36689.126387887394,2015-03-02
20,30,False,193505,A,5699.345825166701,2014-03-23
35,88,False,180482,B,33037.19277230059,2010-08-20
30,55,False,122279,A,43799.2597385727,2011-11-04
21,15,False,25573,A,49042.6406514404,2014-01-08
16,40,True,151199,A,38409.755014749884,2010-03-16
28,23,False,81204,B,34225.44172530549,2011-06-19
15,87,False,124714,A,5899.26306527063,2012-06-07
9,79,True,161440,B,38614.31139204513,2016-05-31
14,63,False,184002,B,29813.11532304367,2021-05-18
8,26,False,100245,B,39960.67254070918,2023-04-26
22,8,False,193530,A,20639.771216554138,2012-02-11
9,22,True,42371,B,36594.7591001209,2012-07-19
32,47,False,141132,C,29461.062523366505,2020-09-04
38,15,False,19016,A,9807.341702186775,2023-09-26
28,69,False,21023,B,39817.83721540067,2021-05-24
32,41,False,121887,B,46166.633220320255,2021-12-25
45,46,False,189837,C,9059.575846110733,2022-09-20
27,59,False,156183,A,22056.062451151876,2015-04-13
10,58,True,50760,B,45458.10761693927,2014-04-23
28,41,True,71165,A,23776.32575285244,2017-11-12
31,10,False,35341,C,41491.11263615003,2010-07-06
12,31,True,65127,A,20249.166310835848,2021-02-16
38,12,False,152222,C,34621.39305885234,2014-10-12
15,52,False,94199,B,7527.10784253065,2012-06-18
31,62,False,117767,A,30933.275956611316,2011-10-16
36,66,False,142103,A,27986.160970223584,2021-06-14
31,61,False,162912,C,31666.381619830554,2015-06-24
21,4,False,28319,B,34953.921059077686,2015-05-21
19,91,False,11659,B,38755.27527357519,2018-12-17
39,77,True,12238,B,26799.456556893965,2012-12-05
2,83,True,142968,B,36292.269863637186,2022-11-02
6,99,True,133876,C,1473.8428917082676,2017-10-25
22,9,False,15953,A,28395.84499281529,2014-10-25
38,72,True,164473,A,16341.23072199865,2012-10-12
25,12,False,68609,C,6863.343234100234,2015-12-12
4,48,True,188710,A,21327.59807235182,2022-06-19
34,12,True,49920,C,22007.493354294616,2014-12-26
18,33,False,61752,A,33743.62782555286,2010-11-18
17,5,True,166178,C,23887.563201910194,2021-06-25
24,91,False,93222,C,13186.338920504566,2017-02-16
2,31,True,14356,B,2473.565564323734,2023-04-02
28,47,False,180658,B,4837.963004761286,2019-05-14
3,70,False,157930,A,20309.134417428002,2015-05-31
18,2,True,158671,B,40222.013553605284,2020-07-16
14,92,False,58148,C,19805.13039641952,2010-01-25
44,46,True,157953,C,18328.813701946037,2011-04-02
23,89,True,134509,A,21519.099072550966,2013-06-17
37,65,False,113731,C,15580.791134082358,2022-08-16
14,54,False,97997,A,37078.046561669034,2020-03-02
16,20,False,92150,C,12463.159343818277,2020-06-11
27,67,False,184008,C,6268.083974122193,2019-08-27
28,41,False,173785,A,33622.85711503455,2021-05-20
29,55,True,119166,B,43546.77135153014,2018-07-17
13,28,True,185594,B,6909.548540975289,2013-01-07
12,40,True,149271,B,16084.611217489699,2020-08-31
32,43,True,37835,A,29958.225488426036,2014-09-27
22,86,False,37771,A,12553.813414713884,2018-06-19
15,58,False,81101,B,8860.054179541885,2020-12-23
41,95,False,132126,C,6216.926156301443,2019-11-21
1,72,False,124156,B,27049.71644723637,2014-08-02
7,40,True,188943,C,17598.522794084325,2020-08-05
1,49,True,143321,A,7932.788424106752,2013-11-24
20,98,False,93646,C,39923.653415829685,2012-12-17
7,6,True,39132,C,26282.029878591573,2021-06-23
26,86,False,187611,C,20489.657731332405,2014-12-28
9,52,False,16782,A,18659.712332871764,2023-11-28
9,57,False,96813,A,2201.9008354384177,2012-04-10
6,67,True,142533,A,48025.19243853018,2015-09-03
9,63,True,132379,A,4256.702709482382,2021-07-05
44,80,False,183950,A,17758.98819562813,2019-12-23
12,3,True,134878,C,18412.660583390825,2019-02-28
6,90,False,152244,A,27271.43225169554,2021-11-15
2,70,False,103160,C,19459.433697688648,2016-02-08
31,93,False,137962,A,28029.937167065906,2020-01-08
5,23,False,127376,C,38353.86422823987,2014-12-11
29,43,False,159347,A,6276.878703552624,2012-08-12
27,10,True,39344,B,11876.324274282644,2018-09-14
28,79,False,159718,B,30632.955559981296,2018-06-20
10,94,False,47754,B,15295.119725235543,2023-06-07
26,44,False,197833,B,40937.582051780155,2014-01-13
18,41,False,25569,C,41178.45640096172,2014-06-25
35,46,True,85772,B,28617.056740885888,2011-11-08
15,95,False,11011,A,6526.953679511651,2018-06-26
28,5,False,18274,A,38152.282884049026,2015-10-02
7,54,True,99170,B,4698.256923466379,2017-02-01
2,66,False,142675,B,28804.2489479163,2010-12-06
28,51,False,14168,C,36560.011073720365,2012-06-30
16,39,True,162190,A,19226.134177384585,2016-11-12
42,73,False,173565,B,27958.91379615838,2012-04-19
36,16,True,184997,A,23551.52748375044,2015-11-22
3,85,False,101026,C,41037.159139409385,2019-03-11
30,46,True,135332,B,32503.784839972108,2019-01-04
36,97,True,64624,A,13798.379643174212,2019-01-18
4,77,True,124535,B,33834.209877875095,2012-03-04
28,96,True,89865,C,43876.51875190001,2011-01-25
42,74,True,16608,A,11963.294121145982,2011-06-03
10,11,False,61747,A,23627.61966596591,2023-11-30
5,90,True,172361,B,48484.88283575978,2011-09-15
38,62,True,140090,A,38993.37812810456,2020-12-22
25,30,True,166076,B,33613.67538282991,2023-09-26
14,55,False,195102,C,25000.978407067065,2018-07-11
7,85,True,22832,C,18773.63420338957,2018-08-24
18,95,True,60400,A,19007.175066544565,2015-12-10
19,21,False,33028,C,34540.912028454484,2014-02-24
14,36,True,162441,B,18294.411756588936,2023-03-06
31,8,False,21056,A,37155.95111656808,2016-11-22
3,3,False,158145,C,16857.81987259005,2017-05-18
34,57,False,60445,C,26804.397109329955,2017-04-16
27,92,True,176254,B,27417.081902196514,2016-11-13
40,99,False,80782,C,23172.385618182096,2023-07-18
3,69,True,190740,B,15621.2942757093,2023-12-29
29,82,False,64464,B,7345.634149222876,2014-05-02
37,59,False,23227,A,26484.676182110114,2023-03-09
17,86,True,171896,A,8530.116929614267,2012-11-06
4,81,False,117087,A,35893.69742137518,2020-04-09
16,1,False,77454,A,47158.34522088853,2016-08-05
34,26,False,99993,B,49896.92775899766,2010-09-28
17,70,False,116723,A,21368.349976890437,2017-07-01
18,63,False,37586,A,47221.727263349894,2021-09-02
21,29,False,163798,C,35228.068959689845,2014-03-19
36,74,True,24409,B,42680.387369446056,2017-07-26
31,69,True,15580,C,17687.87583533378,2011-05-05
13,18,False,47504,A,47740.65214339493,2021-08-03
29,52,True,82453,B,31206.553413911115,2014-05-14
6,65,True,30761,C,10610.482591626378,2022-04-19
22,42,False,104636,B,12830.268099133878,2017-05-10
38,85,True,38931,A,17476.034831349563,2018-11-04
3,92,False,53061,A,36466.13437252743,2020-03-14
12,54,True,119833,C,32950.52134148935,2020-11-20
28,62,True,23197,C,14761.414179062067,2014-01-31
19,63,True,11097,B,41233.52734325193,2021-07-03
39,23,True,14299,C,20706.638123809113,2014-12-10
41,81,False,188150,C,6881.720203368901,2015-04-17
42,90,False,134777,B,4827.971387134097,2017-12-27
22,6,False,28905,B,43173.485951973125,2018-04-20
15,2,True,31815,B,17196.504588755975,2017-10-09
42,16,False,40386,B,41926.48842028942,2020-11-15
45,72,True,50919,B,46710.163107858185,2023-08-09
5,36,False,76112,A,16033.985364750231,2020-10-05
12,47,False,131893,C,30975.300403210895,2014-12-24
10,5,True,168891,A,9455.720222668055,2022-10-23
45,41,True,60797,B,4627.880181997354,2017-03-15
31,43,False,174806,A,5052.851506401139,2010-03-11
42,98,False,89203,C,32663.84048564226,2015-12-28
12,9,True,121546,C,19209.12362646862,2013-07-22
15,37,True,52233,B,15969.655367299732,2013-09-07
39,66,False,175672,B,14960.48937319353,2010-08-15
32,65,True,99273,B,1891.6844304546103,2015-12-02
29,54,True,106203,B,2898.373991316944,2017-02-12
45,22,True,152005,A,34673.61151642063,2020-08-31
13,83,True,85895,B,32486.210717656726,2017-08-19
20,51,False,192596,B,14723.191818446436,2023-03-22
35,43,True,149516,C,31012.267126951283,2021-02-08
20,31,False,68156,A,12505.643417293932,2014-07-09
17,25,False,196194,C,44637.242918542084,2017-12-27
27,49,False,28350,A,18026.696091804923,2014-01-21
37,91,False,11360,B,22627.51487337968,2021-05-19
35,5,False,178459,A,40479.21631873369,2012-05-05
35,19,False,14997,A,22691.69698314538,2019-08-28
10,56,True,186598,B,19158.748623664906,2014-01-07
36,92,True,114138,C,19337.83495846775,2022-01-10
10,48,False,95489,B,13614.85231952461,2018-11-06
18,24,False,176492,C,19712.565043968276,2020-01-26
44,9,True,107675,B,13915.642254218903,2015-02-01
8,71,False,146507,B,41260.41870261369,2018-07-06
26,2,False,77573,B,11855.821938516268,2017-03-08
4,96,True,71082,C,15957.266055135715,2019-04-18
22,21,False,33501,A,22277.925789114805,2015-07-30
20,41,True,182051,A,22758.666076906702,2014-04-05
21,39,True,11365,B,33639.65788382257,2014-10-25
3,91,False,104004,B,41241.68585161803,2023-03-09
6,43,False,89511,C,29770.28023411929,2019-06-20
10,90,True,107757,A,12090.02545530071,2011-11-30
9,25,True,124068,C,19623.839988218755,2011-02-22
19,25,False,128114,B,45458.287457587336,2017-11-25
42,41,True,194090,C,39139.67588462311,2011-05-27
29,46,True,35539,B,43828.947517552915,2013-10-26
21,35,False,28942,C,13133.448422931,2021-02-13
23,47,True,71311,C,16725.70839060832,2019-11-20
16,65,True,160228,A,21998.76193920586,2023-01-16
26,93,True,21240,B,16517.004117101013,2019-01-05
39,26,False,180498,A,15938.06873369398,2015-07-27
14,62,True,173563,C,22548.75604941252,2014-10-26
28,63,True,107772,A,1961.3992075673377,2016-07-05
25,16,False,12482,A,6226.027580536282,2023-07-18
40,61,False,75693,B,6307.35922802681,2016-06-17
38,43,False,13085,C,25040.94637297924,2020-05-12
13,78,True,199366,B,20260.440563895427,2018-06-19
18,40,False,181759,B,4111.9806606385355,2018-03-07
4,90,False,15444,A,29353.86521030307,2016-02-13
43,37,False,112140,C,33532.00533451882,2020-03-05
2,52,False,168624,B,22624.81674456568,2023-07-21
33,14,True,177841,A,4354.6813082658255,2010-01-02
8,66,False,54588,C,16591.699536030334,2022-10-16
